id,tanggal,platform,topik,teks,label
1504,2026-06-25,YouTube,MBG,"Ini lbh masuk akal,anak jdi lbh smangat sklh.uang pun berputar d daerah itu",Positif
1505,2026-06-25,YouTube,MBG,"untuk apa 10 rb per hari mu beli apa, yg bagikan 1m per hari, mending skolah di bikin geratis sampe kulyah itu baru mencerdaskan anak bangsa",Negatif
1506,2026-06-25,YouTube,MBG,Hidup ahok,Negatif
1507,2026-06-25,YouTube,MBG,Stuju sama dengan pendapat ahok,Negatif
1508,2026-06-25,YouTube,MBG,"Setuju sekali Bang HOT man, MBG di Ganti dgn PGA  Peduli gizi Anak, duitnya Langsung sama org tuanya, Amiin",Positif
1509,2026-06-25,YouTube,MBG,"Alhamdulillah,KLO bang Hotman nyapres saya dukung 100%",Positif
1510,2026-06-25,YouTube,MBG,klw mllui uang itu bukan MBG hotman...semoga bpk prabowo tdk gubris dgn orang ini....orang ini sdh mulai stresssss....,Negatif
1511,2026-06-25,YouTube,MBG,Setuju bang hotman👍,Positif
1512,2026-06-25,YouTube,MBG,Hotman paris ini semakin kesini semakin kacau...,Negatif
1513,2026-06-25,YouTube,MBG,Bkn masalah efektif ni masalah gengsi kyk nvak tau aj lu,Negatif
1514,2026-06-25,YouTube,MBG,sangat setuju👍👍👍👍👍👍👍👍👍👍👍,Positif
1515,2026-06-25,YouTube,MBG,"Kalo proyeknya ga korup mana mau , cape2in aja kata mrk 😂",Negatif
1516,2026-06-25,YouTube,MBG,Setuju bang.hotman,Negatif
1517,2026-06-25,YouTube,MBG,benar bang kajian nya di terima bg sama wowo karena ada kepentingan 2 periode,Negatif
1518,2026-06-25,YouTube,MBG,Paling yg menentang bang hotman yg punya SPPG.,Negatif
1519,2026-06-25,YouTube,MBG,hhhh klo kasikan dlm bntuk uang mana mungkin dia mau?..tar gk dpt labah dong😂,Negatif
1520,2026-06-25,YouTube,MBG,Sangat bagus baru mantap,Positif
1521,2026-06-25,YouTube,MBG,Nanti yg nampung para pekerja di dapur sppg jadi pengangguran donk bang Hotman 🤠🤭🤠🤭,Negatif
1522,2026-06-25,YouTube,MBG,Benar sekali pak Hotman memang keren mantap❤❤❤❤❤❤❤❤,Positif
1523,2026-06-25,YouTube,MBG,Semoga MBG menjadi uang,Netral
1524,2026-06-25,YouTube,MBG,Benar bang 👍👍,Positif
1525,2026-06-25,YouTube,MBG,Ini bru pilihan rakyat indonesi..,Netral
1526,2026-06-25,YouTube,MBG,Sangat setuju ❤,Negatif
1527,2026-06-25,YouTube,MBG,Betul itu bang❤❤❤,Positif
1528,2026-06-25,YouTube,MBG,Beetul harus gitu pak Hotmanparis👍,Netral
1529,2026-06-25,YouTube,MBG,Klo di ganti uang ntar bwt main judol doang...😂😂😂,Negatif
1530,2026-06-25,YouTube,MBG,Usul mbg diganti program menciptakan lapangan kerja padat karya membersihkan lingkungan sal drainase buntu sal jaringan irigasi tersumbat sampah berserakan rakyat ada pendapatan ada produksi ada daya beli ada peningkatan gisi anak jangan bansos untuk judol beli rokok anak cacingan stanting,Negatif
1531,2026-06-25,YouTube,MBG,Hal seperti ini sudah banyak disuarakan mungkin memang keinginan beliau apapun alasannya MBG harus tetap berjalan,Positif
1532,2026-06-25,YouTube,MBG,"Betul bang, tapi jangan semua orang tua di kasih bang. Kelas menengah ke bawah saja",Negatif
1533,2026-06-25,YouTube,MBG,"Setuju dengan bang hotman, seharus nya seperti itu
Langsung ke penerima manfaat yang  menerima dana bantuan",Negatif
1534,2026-06-25,YouTube,MBG,"Trima kasih bang hotman..
Alhamdulillah bang hotman banyak berbuat kebaikan..sekali lagi .terima kasih bang..sudah berbuat untuk kebaikan NKRI..",Positif
1535,2026-06-25,YouTube,MBG,"Mgkn Prabowo skrng udah beda dg yg dulu, Bang
Dulu semasa blm ada ibu negara 
😅",Negatif
1536,2026-06-25,YouTube,MBG,"Nah itu bagus tapi penyalurannya haris benar benar tepat sasaran jangan melalui dept pendidikan atau pihak sekolah bisa korup lagi nanti 
Saran saya langsung k orang tua melalui bank negara yg bisa d ambil memakai kartu semacam ATM tapi kusus program mbg",Negatif
1537,2026-06-25,YouTube,MBG,"Gagasan yang Bagus👍👍👍
Lanjutkan rakyat mendukung
Daripada di korupsi golongan atas",Positif
1538,2026-06-25,YouTube,MBG,betul pak hotman 15 rb dikasih ke ibu anak gabakal dibeliin daging hiu beracun.,Negatif
1539,2026-06-25,YouTube,MBG,Sudah banyak kasih saran tapi semua tak dianggap....,Negatif
1540,2026-06-25,YouTube,MBG,Setijuuuuu bang hotmat biar terhindar koruuuup,Positif
1541,2026-06-25,YouTube,MBG,"Setuju banget apa yg di bicarakan oleh ahok, KDM dan hotmat saya yakin prabowo 2 priode dan rakya sejahtera",Positif
1542,2026-06-25,YouTube,MBG,SETUJUUUUUU 1000%,Negatif
1543,2026-06-25,YouTube,MBG,"Gak setuju kalo MBG digantikan dgn uang.. Karena dengan adanya makanan/Lauk pauk serta susu dan buah.. Dapet menggerakan perekonomian dari petani,nelayan,jutaan orang bisa bekerja karena MBG.",Positif
1544,2026-06-25,YouTube,MBG,Inimah usulan pak ahok dlu😂,Negatif
1545,2026-06-25,YouTube,MBG,Ini sangat rasional sekali,Positif
1546,2026-06-25,YouTube,MBG,MGG bisa dirasakan petani,Netral
1547,2026-06-25,YouTube,MBG,Setuju bang,Positif
1548,2026-06-25,YouTube,MBG,Sepakat pak hotman,Netral
1549,2026-06-25,YouTube,MBG,Setuju❤❤❤👍👍👍,Positif
1550,2026-06-25,YouTube,MBG,"Ini usulan keren,tapi sayangnya MBG sudah jadi ladangnya para koruptor",Negatif
1551,2026-06-25,YouTube,MBG,Pokoknya Bang HOTMAN PARIS SEORANG SATRIYA..maju kedepan dibanding PEngacara lainnya,Positif
1552,2026-06-25,YouTube,MBG,S.7..sekali..,Negatif
1553,2026-06-25,YouTube,MBG,"Nggak bakalan mau nanti korupsinya sedikit dong 
Si kakek-kakek pikun itu kalau dikasih masukan nasihat jawabannya cuma Nye Nye Nye Nye atau ndasmu emang gue pikirin",Negatif
1554,2026-06-25,YouTube,MBG,Yg ga Setuju pasti org2 yg loyal Prabowo bang,Positif
1555,2026-06-25,YouTube,MBG,"Gak semudah itu bang.., gimana dgn orang² yg sudah terlanjur investasi bangun dapur??, gimana dgn orang² yg terlanjur menggantungkan hidup kerja di sppg???",Negatif
1556,2026-06-25,YouTube,MBG,"Pengacara gak usa ngurusin mbg bang2, Podo wae  ibunya di kasih uang malah gak ngurus anak ,sibuk main hp ,lah ada uang buat beli kota.",Negatif
1557,2026-06-25,YouTube,MBG,"Kalau MBG implementasi nya sesuai ucapan bung hotman

Saya setuju MBG ada

Tapi kalau bentuk SPPG 
BUBARKAN MBG",Negatif
1558,2026-06-25,YouTube,MBG,Ini baru betull..pasti berputar uang nya dtempat yg pas!!,Positif
1559,2026-06-25,YouTube,MBG,Sudah di sarankan ahok dari dulu tapi bang nanti temenku gk kebagian dong😅😅😅😅😅,Negatif
1560,2026-06-25,YouTube,MBG,Yang sudah bikin dapur bisa nagis😢😢😢😢guling guling😅😅😅😅😅😅,Positif
1561,2026-06-25,YouTube,MBG,"Ini baru ide bener, bantuan langsung dikasihkan orang tuanya murid, tapi... Itupun masih di pungli oknum2 pegawai, harus dikawal hukum yang ketat",Negatif
1562,2026-06-25,YouTube,MBG,"si bowo tau bang hotman klo itu lbh efektif,yg jd masalah duitnya gak bs di korupsi dong",Negatif
1563,2026-06-25,YouTube,MBG,"Ekonomi pasti jalan, karna pergerakan uang merata..",Positif
1564,2026-06-25,YouTube,MBG,SATU LAGI OMONG KOSONG DARI  manusia sakit,Negatif
1565,2026-06-26,YouTube,MBG,Ada yg ngeyel,Negatif
1566,2026-06-26,YouTube,MBG,"Catatanya ada dapur nya GK ada,, parah ini,,,,",Negatif
1567,2026-06-26,YouTube,MBG,"Mbg kebutuhan pejabat 
Sebelum ada nya mbg Tidak ada anak"" yg kelaparan kyak di bicarakan oleh pejabat 
Semua ni mata pencaharian pejabat",Negatif
1568,2026-06-26,YouTube,MBG,ini mentri pak presiden dan pembantunya apa g di seleksi dulu apa...jelas mbg program prioritas kampanye g di perhatikan dgan baik...padahal ini celah buat oposisi buat ngebacot n nyerang...bloon bgt emang.....,Negatif
1569,2026-06-26,YouTube,MBG,Lah yg entry data titik SPPG bukannya Waka BGN .,Negatif
1570,2026-06-26,YouTube,MBG,MALING...ya harusnya di usut..,Negatif
1571,2026-06-26,YouTube,MBG,Kalau kaya begini prabroro tau enggak ya,Negatif
1572,2026-06-26,YouTube,MBG,"Aduh ,mau di bawa kemana negara ini,",Negatif
1573,2026-06-26,YouTube,MBG,Muka nyolong duit,Negatif
1574,2026-06-26,YouTube,MBG,Lebih baik di hapus MBG tiada manpaat  bagi masarakat merugikan anggaran APBN,Negatif
1575,2026-06-26,YouTube,MBG,Bodohny  pemerintah apbn ratusan trilyun  hy untuk makan,Negatif
1576,2026-06-26,YouTube,MBG,Mbg fiktif tiap hari dpt 6 juta gk perlu dapur,Negatif
1577,2026-06-26,YouTube,MBG,Woy botak turun dari mane,Negatif
1578,2026-06-26,YouTube,MBG,Bubarkan mbg ganti bbm gratis pasti rakyat setuju,Negatif
1579,2026-06-26,YouTube,MBG,"Daya beli masyarakat menurun, rupiah ambruk, inflasi, pemerintah anti kritik ..lengkap 😅",Positif
1580,2026-06-26,YouTube,MBG,Utang negara membengkak tapi sok-sokan...,Negatif
1581,2026-06-26,YouTube,MBG,Hanya orang yg otaknya korup dan ngak waras  yg masih meneruskan proyek mbg/ sampah ini...!!,Negatif
1582,2026-06-26,YouTube,MBG,Saya sebagai msarakt sangat Muak dengan pejabat yg ga bres..harus ny ada yg nyantet klw hukum di negri ini ga mrmpan,Negatif
1583,2026-06-26,YouTube,MBG,"Bennaaaarrr sekali mbak,  maling kok didukung, ( program manipulasi, korupsi, harusnya dihentikan aja) dari pada memelihara maling& garoongnya negara, orang orang bejat tak beriman yg korupsi mbg😊",Negatif
1584,2026-06-26,YouTube,MBG,😂Rai koordinator nya cemas ...mulai terkuak borok mu cook,Negatif
1585,2026-06-26,YouTube,MBG,Kalo ad survey kepuasan terhadap pejabat ..mulai la rakyat Konoha yg cerdas ..jagn pakai nafsu pakai hati nurani.,Negatif
1586,2026-06-26,YouTube,MBG,Kalo bener 100 dapur fiktif wow ini mah perlu alasan apa lagi buat presiden tetep ngeyel..kalo demikian satu alesan yg pasti itu Watak asli Prabowo yang Engan dengar kata rakyat ..dan watak akan dibawa Ampe mati ..,Negatif
1587,2026-06-26,YouTube,MBG,orang bikin program sistemnya dulu di matengin ini progran dulu sistem belakangan dah rugiin dwit negara ratusan triliun baru di benahi kocak emang ngera konoha,Negatif
1588,2026-06-26,YouTube,MBG,"Habiskan saja anggaran negara,,,terserah sesukamu,,,,sudah jelas banyak temuan,,,tapi budek tuli telinganya,,,TDK mau dengar temuan dr rakyat maupun elemen masyarakat lainnya,,,,amburadul negeri ini",Negatif
1589,2026-06-26,YouTube,MBG,Periksa korwil nya juga.,Negatif
1590,2026-06-26,YouTube,MBG,"sudah diingatkan dari bulan pertama, dibiarin sampe sekarang . .emang sengaja",Negatif
1591,2026-06-26,YouTube,MBG,Kalo suda jelas sala ngotot sered ciduk pecat ini penyakit biyar ga menyebar,Negatif
1592,2026-06-26,YouTube,MBG,Motor juga Pak tolong pengadaannya sudah sesuai gak jumlah nya.,Negatif
1593,2026-06-26,YouTube,MBG,"Yang di sorot camera makanan yg BAGUS mesti,, 😂😂",Positif
1594,2026-06-26,YouTube,MBG,Mbg setop saja karna ini dampak ekonomi rakyat semakin sulit proyek ini banyak yg ugal2lan,Negatif
1595,2026-06-26,YouTube,MBG,Subhanallah.. dapur MBG horor.. makin parah bnyk sindikat. Lebih baik hentikan program MBG.,Negatif
1596,2026-06-26,YouTube,MBG,Kemarin bilang belum selesai di bangun?? Anyinggg,Negatif
1597,2026-06-26,YouTube,MBG,AADUUH DAPUR ASLI INI SAMA AJA KORUPTOR PEMULA...KLAU YG FIKTIF APALAGI...RUMIT,Negatif
1598,2026-06-26,YouTube,MBG,"Saatnya transparan soal mbg kalau ga mau diberhentikan, stop korupsi silahkan transparan karena menggunakan APBN. APBN adalah uang rakyat bukan uang pribadi.",Negatif
1599,2026-06-26,YouTube,MBG,Bakal banyak yang tersakiti..modal belum balik malah ancur ancuran...😂😂,Negatif
1600,2026-06-26,YouTube,MBG,Hentikan MBG,Negatif
1601,2026-06-26,YouTube,MBG,"Agar aman dari konflik kepentingan "" dapur mbg dikelola oleh pihak swasta "" non ASN, non DPR,non bgn,non TNI , non polisi. Stok orang swasta masih banyak......bikin perundang2an yg jelas pasti transparan",Positif
1602,2026-06-25,YouTube,MBG,"Setiap proyek bansos atau apapun selalu banyak titik"" fiktif",Negatif
1603,2026-06-25,YouTube,MBG,"Prabowo  sangat dungu dan mau di bidohi, ini proggram maling .",Negatif
1604,2026-06-25,YouTube,MBG,"penyebab utamanya PRABOWO,,,
punya imajinasi tapi tidak bisa terapkan",Negatif
1605,2026-06-25,YouTube,MBG,Sengaja buat korupsi,Negatif
1606,2026-06-25,YouTube,MBG,harusnya dicek semua di indonesia.klu pak prabowo mau perbaiki mbg,Negatif
1607,2026-06-25,YouTube,MBG,"Masih banyak oknum pejabat yang anti kritik, padahal mereka menerima gaji dari hasil pajak rakyat.",Negatif
1608,2026-06-25,YouTube,MBG,Tutup MBG...,Negatif
1609,2026-06-25,YouTube,MBG,Program KOROPSI,Netral
1610,2026-06-25,YouTube,MBG,"Baru di Cilacap, belum lagi di Jawa Tengah; bahkan di Indonesia.",Negatif
1611,2026-06-25,YouTube,MBG,"Yg aktif juga bubarkan MBG dan KMP jangan ada MBG,, KMP di Indonesia menghabidkan uang Rakyat pajak Rakyat fi nikan se enak jidat otak cuma mikiri korpsi  msling maling berkedok MBG, KMP",Negatif
1612,2026-06-25,YouTube,MBG,Titik titik eittss titik titik,Netral
1613,2026-06-25,YouTube,MBG,"mbg program yg bobrok
tempatnya  sarang mafia korup",Negatif
1614,2026-06-25,YouTube,MBG,"Tenaga ahli bakom yg ternyata gak ahli. 
Ditanya apa jawabannya apa? Gak nyambung sama sekali. 
Sudah berkali-kali di acara diskusi selalu berkilah dng muter2 yg kalimat2nya itu2 aja, dan host-nya keliatan masih takut2 utk bertanya 😢",Negatif
1615,2026-06-25,YouTube,MBG,Hahaha buka  titik sppg titik kopdes merah putih itu ngk jelas,Negatif
1616,2026-06-25,YouTube,MBG,Boleh di periksa orangini...,Netral
1617,2026-06-25,YouTube,MBG,"Korrrdinasi nya kurang jelas,,, tra la la,,, klo kau teruskan tekoooooor APBN",Negatif
1618,2026-06-25,YouTube,MBG,KORWIL BGN CILACAP INI WAJIB DI PERIKSA,Netral
1619,2026-06-25,YouTube,MBG,"naru cilacao saja sudah sebanyak itu, apalagi yang si sumaterq, kalimantan, sulawesi dan papua, bisa jadi puluhan ribu",Positif
1620,2026-06-25,YouTube,MBG,"Lapor. Lapor. Lapor.

Di desa saya di Lampung dapur sppg/bgn/mbg di dalam rumah LSM / WARTAWAN. 
Cuma rumah di tutup seng terus di cet

Mohon bantuan.",Negatif
1621,2026-06-25,YouTube,MBG,Di semua daerah ribuan dapur yg fiktif blok😂,Negatif
1622,2026-06-25,YouTube,MBG,masa ada anak kelaparan d sekolh ngomong dg data pa😂😂😂,Negatif
1623,2026-06-25,YouTube,MBG,"Urat malu sdh putus,dan bangga memberi ank istri makan dgn uang haram",Positif
1624,2026-06-25,YouTube,MBG,"1 sppg =1000murid lebih.. tingal dikalikan 
Sehari bisa puluhan milyar duit negara hilang...",Negatif
1625,2026-06-25,YouTube,MBG,Bukan di perbaiki pak tapi di bubarkan dan di setoooooop mbg,Negatif
1626,2026-06-25,YouTube,MBG,Jangan terlalu banyak bohongi rakyat dan hamburkan uang rakyat,Negatif
1627,2026-06-25,YouTube,MBG,Ruwet !! Ga bermanfaat karrna banyak yg tidak tepat sasaran!! Saya seorang karyawan anak bos saya yg uang nya milyaran saja dapat mbg.. pdhl orang tuanya saja ngasih makan lebih baik dati menu mbg tiap hari ajs bisa.. program ruwet cuma bancakan kotupsi elit2!!! Busuk nya birokrasi ndi negri ini!,Negatif
1628,2026-06-25,YouTube,MBG,"Presiden nya PRABOWO 
Wapres nya GIBRAN 
Jadilah negara BONCOS",Negatif
1629,2026-06-25,YouTube,MBG,"Korwil nya masih saja membantah 😂
Padahal udah jelas data sppg terdaftar sudah jauh melebihi rencana awal sampai lebih sekitar 7000an dapur
Zulhas jg bilang sudah melebihi target dan merugikan trilyunan per Minggu
Heran koq masih aja ngeles 😂
Apalagi hal tak masuk akal jika dibangun di tengah hutan, di kuburan dsbnya
Memangnya listriknya ada jaringannya? Air bersih pakai sumur ? 😂
Jalan ke lokasi dapur bisa dilewati kendaraan?????",Negatif
1630,2026-06-25,YouTube,MBG,Korwil cilacap  harus di tangkap dan di periksa karna ikut menutupi dapure. Fiktif,Negatif
1631,2026-06-25,YouTube,MBG,😂😂😂😂 proyek maling,Negatif
1632,2026-06-25,YouTube,MBG,Sapu pake apaan Bahlul,Negatif
1633,2026-06-25,YouTube,MBG,"Apapun yg kau katakan maling, sudah tak ada gunanya maling",Negatif
1634,2026-06-25,YouTube,MBG,"Iya abis maling duit rakyat, duitnya di simpen di Danaantara.. maknyoss..😂😂😂",Positif
1635,2026-06-25,YouTube,MBG,Makanya MBG..mau terus berlanjut..ladang empuk..,Negatif
1636,2026-06-25,YouTube,MBG,Korwil nya takut kelaparan...,Negatif
1637,2026-06-25,YouTube,MBG,MBG ...&  Koperasi merah putih...sarangnya koruptor..,Negatif
1638,2026-06-25,YouTube,MBG,MBG ...ternak koruptor...,Negatif
1639,2026-06-25,YouTube,MBG,"Barangkali Bukan Hanya di Cilacap, mungkin banyak lagi didaerah lain diluar Cilacap, KORUPSI itu berbagai cara dilakukan.",Negatif
1640,2026-06-25,YouTube,MBG,"Tutup permanen MBG 
Pasti ketahuan banyak sekali dapur MBG fiktif kemudian tangkap para pelaku nya! Hukum seumur HIDUP",Negatif
1641,2026-06-25,YouTube,MBG,kalau mau berjalan mbg hrus di percepat pembangunan sppg di seluruh Indonesia,Netral
1642,2026-06-25,YouTube,MBG,"Jangan ngeles pak, kalau dah teregister berarti kan dah aktif. Mana ada sih maling mau ngakuin.buat pejabat jangan ngomong gratis lah, itu ga gratis itu pakai duit pajak rakyat tapi malah di colongin.",Negatif
1643,2026-06-25,YouTube,MBG,Dan barang udh HANCUR masih mau di PERBAIKI sama PRABOWO...,Negatif
1644,2026-06-25,YouTube,MBG,"Periksa dulu koordinator wilayah bgn,  naif bisa membantah temuan wabup ,   kejaksaan, kepolisian periksa orang itu. Non tugaskan orang bgn lama, sikat bersihkan ... ini proyek strategis ..hasil nya bisa dirasakan 10 -20 thn mendatang",Netral
1645,2026-06-25,YouTube,MBG,"buka datanya , biar masyarakat bisa ikut awasi",Netral
1646,2026-06-25,YouTube,MBG,Omong terus pak...masyarakat banyak yg sudah tidak percaya..cm trm kasih saja sama yg kritik🤦,Negatif
1647,2026-06-25,YouTube,MBG,Di Sumbar apa kabar ada yg kayak gini juga ngak,Negatif
1648,2026-06-25,YouTube,MBG,Kenapalah di pertahankan  program abal abal,Negatif
1649,2026-06-25,YouTube,MBG,"MBG d tutub ,rawan korubsi ,pertanax segra d turunkan ,uang MBG d susidi ke pertamax dn pertalit",Netral
1650,2026-06-25,YouTube,MBG,MBG PROGRAM MENGGANGSIR UANG RAKYAT HANCUR NEGARA KALAU DI TERUS2KAN,Negatif
1651,2026-06-25,YouTube,MBG,"baru satu kabupaten/kota yang ketahuan,,,ada 500 san kab/kota 😃😃😃",Netral
1652,2026-06-25,YouTube,MBG,"Aku yakin aoa ygdikatakan PLT bupati Cilacap dari pada keterangan klarifikasi petugas MBG  dari wilayah tersebut yg menyanggah hal itu alasannya sedzng dlm proses adminustrasi ,dan  pembangunan .",Negatif
1653,2026-06-25,YouTube,MBG,Ini baru satu kabupaten atau kota belum sekala provinsi,Netral
1654,2026-06-25,YouTube,MBG,Yg bicara PLT Bupati...,Netral
1655,2026-06-25,YouTube,MBG,Indikasi maling berkedok Gisi sikat,Negatif
1656,2026-06-25,YouTube,MBG,"Rezim MBG = mafia , begal , garong",Negatif
1657,2026-06-25,YouTube,MBG,"itu hanya di cilacap ada 300 sppg fiktif, seluruh Indonesia ada ribuan kali.",Negatif
1658,2026-06-25,YouTube,MBG,"Itu baru satu kab, bagaimana kab. Lain... ?",Negatif
1659,2026-06-25,YouTube,MBG,"Harqo bilang dulu 56% siswa lapar saat belajar sekarang tinggal 16%.

Logika koplak, karena itu berarti ada 56% anak2 di Indonesia yg sekolah tetapi tidak mampu membeli makan siang atau bawa bekal dari rumah.

Miskin banget kah Indonesia ??",Negatif
1660,2026-06-25,YouTube,MBG,fikif...perlu dicek dananya apa sudah realisasi...,Netral
1661,2026-06-25,YouTube,MBG,"Begitu kebongkar, mulai berupaya saling menutup nutupi, sunggu keji tdk punya rasa kemanusiaan",Negatif
1662,2026-06-25,YouTube,MBG,Sapu bersih apanya wong sapunya juga dah kotor bung😊😅😮,Negatif
1663,2026-06-25,YouTube,MBG,HAHAHAHAHAHA NEGARA KY GINI HA HAHAHA SAINGI LUDRUK KIRUN,Negatif
1664,2026-06-25,YouTube,MBG,Cilacap gudange ula ula😂😂😂,Negatif
1665,2026-06-25,YouTube,MBG,Ayoooooo joooooooooggggggggggggeeeeeeeettttttttttttttt gemoy 🤪,Positif
1666,2026-06-25,YouTube,MBG,Sekalian aja dapur MBG di tengah laut apa di tengah jurang .,Negatif
1667,2026-06-25,YouTube,MBG,"Titik itulah  yg diperjual belikan  broker yg harus ditangkap,berita ini cenderung mengiring opini kalau ada titik dapur fiktif tapi mendapat insentif ,dapur fiktif ini maksudnya ada orang yg mendaftarkan dapur tapi belum dibangun dapur sehingga ada yg mau daftar sudah penuh di portal BGN",Negatif
1668,2026-06-25,YouTube,MBG,Kenapa semua program yg baik selalu disalah gunakan orang yg ga bertanggung jawab.....kapan negara ini akan maju kalo yg dikasih kepercayaan selalu Mapia bergelar,Negatif
1669,2026-06-25,YouTube,MBG,"Tinggal di akui saja, pake bantah bantah, mana ada MALING NGAKU, LEX LEX CHELEX, GATHEL, GUDHAL. JUH UASU. POKOKE.",Negatif
1670,2026-06-25,YouTube,MBG,Ya Alloh.. miris banget.,Negatif
1671,2026-06-25,YouTube,MBG,Kebanggan Prabowo dan pendukung 😂😂,Negatif
1672,2026-06-25,YouTube,MBG,"Benar kata tiyo ardianto,,MALING BERKEDOK GIZI",Netral
1673,2026-06-25,YouTube,MBG,"Clp mafia
Udah daftar kok blm punya dapur",Negatif
1674,2026-06-25,YouTube,MBG,Cek d seluruh Propinsi.. Pasti msh banyak SPPG Fiktif...!!!,Negatif
1675,2026-06-25,YouTube,MBG,"Coba di buka data SPPG seluruh Indonesia..
Biar seluruh Rakyar Indonesia bantu Cross cek di Daerah masing masing..",Netral
1676,2026-06-25,YouTube,MBG,Sungguh gila gilaan program menyakiti rakyat kecil,Negatif
